,Web Link,URN,LAESTAB,School name,Ofsted phase,Type of education,School open date,Admissions policy,Sixth form,Designated religious character,Religious ethos,Faith grouping,Ofsted region,Region,Local authority,Parliamentary constituency,Multi-academy trust UID,Multi-academy trust name,Academy sponsor UID,Academy sponsor name,Postcode,Number of warning notices issued in 2022/23 academic year,The income deprivation affecting children index (IDACI) quintile,Total number of pupils,Statutory lowest age,Statutory highest age,Latest ungraded inspection number since last graded inspection,Does the ungraded inspection relate to the URN of the current school?,URN at time of the ungraded inspection,LAESTAB at time of the ungraded inspection,School name at time of the ungraded inspection,School type at time of the ungraded inspection,Number of ungraded inspections since the last graded inspection,Date of latest ungraded inspection,Ungraded inspection publication date,Did the latest ungraded inspection convert to a graded inspection?,Ungraded inspection overall outcome,Number of monitoring and urgent inspections since last graded inspection,Inspection number of latest graded inspection,Inspection type,Inspection type grouping,Event type grouping,Inspection start date,Inspection end date,Publication date,Does the latest graded inspection relate to the URN of the current school?,URN at time of latest graded inspection,LAESTAB at time of latest graded inspection,School name at time of latest graded inspection,School type at time of latest graded inspection,Current school type used for chart C6,Overall effectiveness,Category of concern,Quality of education,Behaviour and attitudes,Personal development,Effectiveness of leadership and management,Safeguarding is effective?,Early years provision (where applicable),Sixth form provision (where applicable),Previous inspection number,Previous inspection start date,Previous inspection end date,Previous publication date,Does the previous graded inspection relate to the URN of the current school?,URN at time of previous graded inspection,LAESTAB at time of previous graded inspection,School name at time of previous graded inspection,School type at time of previous graded inspection,Previous graded inspection overall effectiveness,Previous category of concern,Previous quality of education,Previous behaviour and attitudes,Previous personal development,Previous effectiveness of leadership and management,Previous safeguarding is effective?,Previous early years provision (where applicable),Previous sixth form provision (where applicable)
13529,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138396,138396.0,3302048.0,Nechells Primary E-ACT Academy,Primary,Academy Sponsor Led,01/09/2012,Not applicable,Not applicable,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",2974.0,E-ACT,2973.0,E-ACT,B7 5LB,,5.0,181.0,3.0,11.0,,,,,,,,,,,,,10184714,Schools with Serious Weaknesses Visit 2,Section 8 deemed section 5,Schools - S8 deemed S5,19/05/2021,20/05/2021,29/06/2021,Yes,138396.0,3302048.0,E-Act Nechells Academy,Academy Sponsor Led,Academy sponsor led,2.0,,2.0,1.0,2.0,2.0,Yes,2.0,9.0,10048285,10/10/2018,11/10/2018,26/11/2018,Yes,138396.0,3302048.0,E-Act Nechells Academy,Academy Sponsor Led,4.0,SWK,9.0,9.0,9.0,4.0,Yes,4.0,9.0
13530,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138397,138397.0,3302056.0,Ark Tindal Primary Academy,Primary,Academy Sponsor Led,01/09/2012,Not applicable,Not applicable,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hall Green",2157.0,ARK SCHOOLS,2156.0,ARK Schools,B12 9QS,,5.0,440.0,3.0,11.0,10047586.0,Yes,138397.0,3302056.0,Ark Tindal Primary Academy,Academy Sponsor Led,1.0,06/06/2018,28/06/2018,No,School remains Good,,ITS426886,Academy First Section 5,Academy First Section 5,Schools - S5,09/10/2014,10/10/2014,07/11/2014,Yes,138397.0,3302056.0,Ark Tindal Primary Academy,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,1.0,9,1.0,9.0,ITS343745,12/05/2010,13/05/2010,09/06/2010,No,103270.0,3302197.0,Tindal Junior and Infant School,Community School,3.0,,9.0,9.0,9.0,2.0,9,3.0,9.0
13538,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138410,138410.0,3302057.0,Percy Shurmer Academy,Primary,Academy Sponsor Led,01/09/2012,Not applicable,Not applicable,None,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hall Green",2053.0,Academies Enterprise Trust,2054.0,Academies Enterprise Trust (AET),B12 9ED,,5.0,457.0,3.0,11.0,,,,,,,,,,,,,10256863,S5 Inspection,S5 Inspection,Schools - S5,24/05/2023,25/05/2023,10/07/2023,Yes,138410.0,3302057.0,Percy Shurmer Academy,Academy Sponsor Led,Academy sponsor led,1.0,,1.0,1.0,1.0,1.0,Yes,1.0,9.0,10012426,10/05/2016,11/05/2016,24/06/2016,Yes,138410.0,3302057.0,Percy Shurmer Academy,Academy Sponsor Led,2.0,,9.0,9.0,9.0,2.0,Yes,2.0,9.0
13548,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138425,138425.0,3302058.0,The Shirestone Academy,Primary,Academy Sponsor Led,01/11/2012,Not applicable,Not applicable,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hodge Hill",3025.0,The Elliot Foundation Academies Trust,3024.0,The Elliot Foundation Academies Trust,B33 0DH,,5.0,233.0,3.0,11.0,,,,,,,,,,,,,ITS440046,Academy First Section 5,Academy First Section 5,Schools - S5,01/05/2014,02/05/2014,03/06/2014,Yes,138425.0,3302058.0,The Shirestone Academy,Academy Sponsor Led,Academy sponsor led,1.0,,9.0,9.0,9.0,1.0,9,9.0,9.0,ITS336041,23/03/2010,24/03/2010,23/04/2010,No,103253.0,3302172.0,Shirestone Community Primary School,Community School,2.0,,9.0,9.0,9.0,2.0,9,3.0,9.0
13551,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138432,138432.0,3302059.0,St Clement's Church of England Academy,Primary,Academy Sponsor Led,01/10/2012,Unknown,Not applicable,Church of England,Church of England,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",16828.0,BIRMINGHAM DIOCESAN MULTI-ACADEMY TRUST,17076.0,Birmingham Diocesan Multi-Academy Trust,B7 5NS,,5.0,230.0,3.0,11.0,10047505.0,Yes,138432.0,3302059.0,St Clement's Church of England Academy,Academy Sponsor Led,1.0,18/12/2018,23/01/2019,No,School remains Good,,ITS440027,Academy First Section 5,Academy First Section 5,Schools - S5,14/05/2014,15/05/2014,09/06/2014,Yes,138432.0,3302059.0,St Clement's Church of England Academy,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS355374,05/07/2011,06/07/2011,09/09/2011,No,103400.0,3303008.0,St Clement's Church of England Primary School,Voluntary Controlled School,4.0,NTI,9.0,9.0,9.0,3.0,9,3.0,9.0
13552,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138433,138433.0,3302061.0,"St Michael's CofE Primary Academy, Handsworth",Primary,Academy Sponsor Led,01/10/2012,Not applicable,Not applicable,Church of England,None,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",16828.0,BIRMINGHAM DIOCESAN MULTI-ACADEMY TRUST,17076.0,Birmingham Diocesan Multi-Academy Trust,B21 0UX,,5.0,174.0,4.0,11.0,,,,,,,,,,,,,10201062,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,21/09/2021,22/09/2021,15/11/2021,Yes,138433.0,3302061.0,"St Michael's CofE Primary Academy, Handsworth",Academy Sponsor Led,Academy sponsor led,3.0,,3.0,2.0,2.0,3.0,Yes,3.0,9.0,10058544,22/01/2019,23/01/2019,25/02/2019,Yes,138433.0,3302061.0,"St Michael's CofE Primary Academy, Handsworth",Academy Sponsor Led,3.0,,9.0,9.0,9.0,3.0,Yes,2.0,9.0
13670,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138586,138586.0,3304004.0,Nishkam High School,Secondary,Free School,31/08/2012,Non-selective,Has a sixth form,Sikh,None,Other faith,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",4005.0,Nishkam School Trust,,,B19 2LF,,5.0,673.0,11.0,19.0,,,,,,,,,,,,,ITS426898,S5 Inspection,S5 Inspection,Schools - S5,30/04/2014,01/05/2014,18/06/2014,Yes,138586.0,3304004.0,Nishkam High School,Free School,Free school,1.0,,9.0,9.0,9.0,1.0,9,9.0,9.0,,,,,,,,,,,,,,,,,,
13673,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138590,138590.0,3302037.0,Slade Primary School,Primary,Academy Sponsor Led,01/09/2012,Not applicable,Not applicable,None,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Erdington",2166.0,The Arthur Terry Learning Partnership,4933.0,The Arthur Terry Learning Partnership,B23 7PX,,5.0,455.0,3.0,11.0,,,,,,,,,,,,,10085746,S5 Inspection,S5 Inspection,Schools - S5,05/12/2018,06/12/2018,06/01/2019,Yes,138590.0,3302037.0,Slade Primary School,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,1.0,Yes,1.0,9.0,ITS440142,26/06/2014,27/06/2014,16/07/2014,Yes,138590.0,3302037.0,Slade Primary School,Academy Sponsor Led,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0
13756,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138693,138693.0,3302085.0,Greenholm Primary School,Primary,Academy Converter,01/09/2012,Not applicable,Does not have a sixth form,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",,,,,B44 8HS,,4.0,634.0,4.0,11.0,10240925.0,Yes,138693.0,3302085.0,Greenholm Primary School,Academy Converter,2.0,23/11/2022,16/01/2023,No,School remains Good,,ITS440169,S5 Inspection,S5 Inspection,Schools - S5,08/05/2014,09/05/2014,19/09/2014,Yes,138693.0,3302085.0,Greenholm Primary School,Academy Converter,Academy converter,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS323776,12/03/2009,13/03/2009,02/04/2009,No,103203.0,3302085.0,Greenholm Primary School,Community School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
13757,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138694,138694.0,3302450.0,Barr View Primary & Nursery Academy,Primary,Academy Converter,01/09/2012,Not applicable,Does not have a sixth form,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",,,,,B44 8NT,,4.0,444.0,3.0,11.0,10257020.0,Yes,138694.0,3302450.0,Barr View Primary & Nursery Academy,Academy Converter,2.0,03/03/2023,24/05/2023,No,School remains Good,,ITS440170,S5 Inspection,S5 Inspection,Schools - S5,08/07/2014,09/07/2014,04/09/2014,Yes,138694.0,3302450.0,Barr View Primary & Nursery Academy,Academy Converter,Academy converter,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS323810,26/01/2009,26/01/2009,23/02/2009,No,103377.0,3302450.0,Great Barr Primary School,Community School,2.0,,9.0,9.0,9.0,2.0,9,1.0,9.0
13758,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138695,138695.0,3305412.0,George Dixon Academy,Secondary,Academy Converter,01/09/2012,Non-selective,Has a sixth form,None,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Edgbaston",,,,,B16 9GD,,5.0,992.0,11.0,18.0,,,,,,,,,,,,,10227957,S5 Inspection,S5 Inspection,Schools - S5,28/06/2022,29/06/2022,21/09/2022,Yes,138695.0,3305412.0,George Dixon Academy,Academy Converter,Academy converter,3.0,,3.0,3.0,3.0,3.0,Yes,9.0,3.0,10025287,21/03/2017,22/03/2017,27/04/2017,Yes,138695.0,3305412.0,George Dixon Academy,Academy Converter,2.0,,9.0,9.0,9.0,2.0,Yes,9.0,3.0
13829,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138775,138775.0,3301105.0,East Birmingham Network Academy,PRU,Free School - Alternative Provision,03/09/2012,Not applicable,Does not have a sixth form,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",15856.0,EBN Trust,15857.0,East Birmingham Network,B26 1AL,,5.0,1.0,13.0,16.0,10032789.0,Yes,138775.0,3301105.0,East Birmingham Network Academy,Free School - Alternative Provision,1.0,04/12/2018,09/01/2019,No,School remains Good,,ITS426882,S5 Inspection,S5 Inspection,Schools - S5,07/05/2014,08/05/2014,09/06/2014,Yes,138775.0,3301105.0,East Birmingham Network Academy,Free School - Alternative Provision,Free school,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,,,,,,,,,,,,,,,,,,
13845,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138799,138799.0,3302038.0,Nansen Primary School,Primary,Academy Sponsor Led,01/10/2012,Not applicable,Not applicable,None,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hodge Hill",3727.0,LEIGH TRUST,3726.0,Leigh Trust,B8 3HG,,5.0,759.0,3.0,11.0,,,,,,,,,,,,,10210606,Schools into Special Measures Visit 3,Section 8 deemed section 5,Schools - S8 deemed S5,29/03/2022,30/03/2022,19/05/2022,Yes,138799.0,3302038.0,Nansen Primary School,Academy Sponsor Led,Academy sponsor led,2.0,,2.0,2.0,2.0,2.0,Yes,2.0,9.0,10111705,24/09/2019,25/09/2019,27/12/2019,Yes,138799.0,3302038.0,Nansen Primary School,Academy Sponsor Led,4.0,SM,4.0,3.0,3.0,4.0,Yes,2.0,9.0
13899,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138864,138864.0,3302070.0,Montgomery Primary Academy,Primary,Academy Sponsor Led,01/10/2012,Not applicable,Not applicable,None,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hall Green",2053.0,Academies Enterprise Trust,2054.0,Academies Enterprise Trust (AET),B11 1EH,,5.0,513.0,3.0,11.0,10047570.0,Yes,138864.0,3302070.0,Montgomery Primary Academy,Academy Sponsor Led,1.0,09/05/2018,05/06/2018,No,School remains Good,,ITS440126,Academy First Section 5,Academy First Section 5,Schools - S5,24/09/2014,25/09/2014,23/10/2014,Yes,138864.0,3302070.0,Montgomery Primary Academy,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0,ITS376858,07/03/2012,08/03/2012,24/04/2012,No,103234.0,3302135.0,Montgomery Primary School,Community School,4.0,SM,9.0,9.0,9.0,4.0,9,8.0,9.0
13905,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138883,138883.0,3302071.0,St John's & St Peter's CofE Academy,Primary,Academy Sponsor Led,01/11/2012,Not applicable,Not applicable,Church of England,Church of England,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",15906.0,"All Saints Multi Academy Trust, Birmingham",2891.0,Diocese of Birmingham Education Trust,B16 8RN,,5.0,208.0,4.0,11.0,,,,,,,,,,,,,10048293,Requires Improvement S5 Reinspection Visit 2,Requires Improvement S5 Reinspection Visit 2,Schools - S5,06/06/2018,07/06/2018,28/06/2018,Yes,138883.0,3302071.0,St John's & St Peter's CofE Academy,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,2.0,Yes,2.0,9.0,10012429,17/05/2016,18/05/2016,17/06/2016,Yes,138883.0,3302071.0,St John's & St Peter's CofE Academy,Academy Sponsor Led,3.0,,9.0,9.0,9.0,2.0,Yes,2.0,9.0
13907,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138888,138888.0,3302072.0,Billesley Primary School,Primary,Academy Sponsor Led,01/11/2012,Not applicable,Not applicable,None,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Selly Oak",3025.0,The Elliot Foundation Academies Trust,3024.0,The Elliot Foundation Academies Trust,B13 0ES,,5.0,683.0,3.0,11.0,,,,,,,,,,,,,10088418,S5 Inspection,S5 Inspection,Schools - S5,14/05/2019,15/05/2019,17/06/2019,Yes,138888.0,3302072.0,Billesley Primary School,Academy Sponsor Led,Academy sponsor led,1.0,,9.0,9.0,9.0,1.0,Yes,1.0,9.0,ITS440119,25/06/2014,26/06/2014,16/07/2014,Yes,138888.0,3302072.0,Billesley Primary School,Academy Sponsor Led,2.0,,9.0,9.0,9.0,1.0,9,9.0,9.0
13908,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138889,138889.0,3302073.0,Kings Rise Academy,Primary,Academy Sponsor Led,01/11/2012,Not applicable,Not applicable,None,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Erdington",3025.0,The Elliot Foundation Academies Trust,3024.0,The Elliot Foundation Academies Trust,B44 0JL,,5.0,435.0,3.0,11.0,,,,,,,,,,,,,10268367,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,13/06/2023,14/06/2023,24/07/2023,Yes,138889.0,3302073.0,Kings Rise Academy,Academy Sponsor Led,Academy sponsor led,2.0,,2.0,2.0,2.0,2.0,Yes,2.0,9.0,10088608,22/10/2019,23/10/2019,17/11/2019,Yes,138889.0,3302073.0,Kings Rise Academy,Academy Sponsor Led,3.0,,3.0,3.0,2.0,3.0,Yes,3.0,9.0
13952,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138937,138937.0,3304207.0,King Edward VI Handsworth Wood Girls' Academy,Secondary,Academy Converter,01/11/2012,Non-selective,Has a sixth form,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",16826.0,King Edward VI Academy Trust Birmingham,3623.0,King Edward VI Foundation,B20 2HL,,5.0,1003.0,11.0,18.0,,,,,,,,,,,,1.0,ITS440699,Section 8 Inspection due to Parental Complaint,Section 8 deemed section 5,Schools - S8 deemed S5,22/05/2014,23/05/2014,12/06/2014,Yes,138937.0,3304207.0,King Edward VI Handsworth Wood Girls' Academy,Academy Converter,Academy converter,1.0,,9.0,9.0,9.0,1.0,9,9.0,9.0,ITS355396,26/01/2011,27/01/2011,16/02/2011,No,103505.0,3304207.0,Handsworth Wood Girls' School,Community School,2.0,,9.0,9.0,9.0,1.0,9,9.0,3.0
14000,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/138998,138998.0,3302075.0,Mansfield Green E-ACT Academy,Primary,Academy Sponsor Led,01/01/2013,Not applicable,Does not have a sixth form,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",2974.0,E-ACT,2973.0,E-ACT,B6 5NH,,5.0,444.0,3.0,11.0,,,,,,,,,,,,,10048294,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,26/06/2018,27/06/2018,25/07/2018,Yes,138998.0,3302075.0,Mansfield Green E-ACT Academy,Academy Sponsor Led,Academy sponsor led,1.0,,9.0,9.0,9.0,1.0,Yes,1.0,9.0,10008305,08/03/2016,09/03/2016,18/04/2016,Yes,138998.0,3302075.0,Mansfield Green E-ACT Academy,Academy Sponsor Led,3.0,,9.0,9.0,9.0,2.0,Yes,3.0,9.0
14002,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/139000,139000.0,3302078.0,Moor Green Primary Academy,Primary,Academy Sponsor Led,01/01/2013,Not applicable,Does not have a sixth form,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hall Green",4320.0,REAch2 Academy Trust,4318.0,REAch2 Academy Trust,B13 8QP,,4.0,448.0,4.0,11.0,,,,,,,,,,,,,10058482,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,09/01/2019,10/01/2019,26/02/2019,Yes,139000.0,3302078.0,Moor Green Primary Academy,Academy Sponsor Led,Academy sponsor led,1.0,,9.0,9.0,9.0,1.0,Yes,1.0,9.0,10019976,19/10/2016,20/10/2016,02/12/2016,Yes,139000.0,3302078.0,Moor Green Primary Academy,Academy Sponsor Led,3.0,,9.0,9.0,9.0,2.0,Yes,3.0,9.0
14004,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/139002,139002.0,3302080.0,Reaside Academy,Primary,Academy Sponsor Led,01/12/2012,Non-selective,Does not have a sixth form,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Northfield",3012.0,GREENHEART LEARNING PARTNERSHIP,3011.0,University of Wolverhampton Multi Academy Trust,B45 0HY,,5.0,195.0,7.0,11.0,,,,,,,,,,,,,10240351,S5 Inspection,S5 Inspection,Schools - S5,08/03/2023,09/03/2023,09/05/2023,Yes,139002.0,3302080.0,Reaside Academy,Academy Sponsor Led,Academy sponsor led,2.0,,2.0,2.0,2.0,2.0,Yes,9.0,9.0,10006872,01/11/2016,02/11/2016,29/11/2016,Yes,139002.0,3302080.0,Reaside Academy,Academy Sponsor Led,2.0,,9.0,9.0,9.0,2.0,Yes,9.0,9.0
14005,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/139003,139003.0,3302096.0,Lea Forest Primary Academy,Primary,Academy Sponsor Led,01/12/2012,Not applicable,Does not have a sixth form,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hodge Hill",2053.0,Academies Enterprise Trust,2054.0,Academies Enterprise Trust (AET),B33 9RD,,5.0,533.0,3.0,11.0,,,,,,,,,,,,,10240683,S5 Inspection,S5 Inspection,Schools - S5,07/12/2022,08/12/2022,30/01/2023,Yes,139003.0,3302096.0,Lea Forest Primary Academy,Academy Sponsor Led,Academy sponsor led,1.0,,1.0,1.0,1.0,1.0,Yes,1.0,9.0,10020039,08/11/2016,09/11/2016,09/12/2016,Yes,139003.0,3302096.0,Lea Forest Primary Academy,Academy Sponsor Led,2.0,,9.0,9.0,9.0,2.0,Yes,2.0,9.0
14011,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/139011,139011.0,3302098.0,Tame Valley Academy,Primary,Academy Sponsor Led,01/12/2012,Not applicable,Does not have a sixth form,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hodge Hill",3012.0,GREENHEART LEARNING PARTNERSHIP,3011.0,University of Wolverhampton Multi Academy Trust,B36 8QJ,,5.0,217.0,3.0,11.0,10047509.0,Yes,139011.0,3302098.0,Tame Valley Academy,Academy Sponsor Led,1.0,27/11/2018,18/12/2018,No,School remains Good,,ITS440124,Academy First Section 5,Academy First Section 5,Schools - S5,22/05/2014,23/05/2014,13/06/2014,Yes,139011.0,3302098.0,Tame Valley Academy,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS363675,24/05/2011,25/05/2011,15/06/2011,No,103366.0,3302439.0,Tame Valley Community School,Community School,3.0,,9.0,9.0,9.0,3.0,9,3.0,9.0
14012,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/139014,139014.0,3302100.0,Merritts Brook Primary E-ACT Academy,Primary,Academy Sponsor Led,01/01/2013,Not applicable,Does not have a sixth form,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Northfield",2974.0,E-ACT,2973.0,E-ACT,B31 5QD,,5.0,217.0,3.0,11.0,10082196.0,Yes,139014.0,3302100.0,Merritts Brook Primary E-ACT Academy,Academy Sponsor Led,1.0,29/01/2019,26/02/2019,No,School remains Good,,ITS447868,Academy First Section 5,Academy First Section 5,Schools - S5,24/03/2015,25/03/2015,23/04/2015,Yes,139014.0,3302100.0,Merritts Brook Primary E-ACT Academy,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0,ITS399367,28/11/2012,29/11/2012,12/12/2012,No,103371.0,3302444.0,Trescott Primary School,Community School,3.0,,9.0,9.0,9.0,2.0,9,9.0,9.0
14033,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/139041,139041.0,3303015.0,"St Marys C of E Primary and Nursery, Academy, Handsworth",Primary,Academy Converter,01/02/2013,Not applicable,Does not have a sixth form,Church of England,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",16394.0,Fioretti Trust,,,B20 2RW,,5.0,431.0,3.0,11.0,,,,,,,,,,,,,10048296,Exempt School Inspection,Section 8 deemed section 5,Schools - S8 deemed S5,03/07/2018,04/07/2018,03/09/2018,Yes,139041.0,3303015.0,"St Marys C of E Primary and Nursery, Academy, Handsworth",Academy Converter,Academy converter,2.0,,9.0,9.0,9.0,2.0,Yes,2.0,9.0,ITS376893,11/07/2012,12/07/2012,11/09/2012,No,103403.0,3303015.0,St Mary's CofE Junior and Infant School (NC),Voluntary Controlled School,1.0,,9.0,9.0,9.0,1.0,9,8.0,9.0
14036,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/139047,139047.0,3304005.0,Four Dwellings Academy,Secondary,Academy Sponsor Led,01/03/2013,Non-selective,Does not have a sixth form,None,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Edgbaston",2053.0,Academies Enterprise Trust,2054.0,Academies Enterprise Trust (AET),B32 1RJ,,5.0,548.0,11.0,16.0,10240306.0,Yes,139047.0,3304005.0,Four Dwellings Academy,Academy Sponsor Led,1.0,12/10/2022,04/12/2022,No,School remains Good (Concerns) - S5 Next,,10025171,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,16/05/2017,17/05/2017,12/06/2017,Yes,139047.0,3304005.0,Four Dwellings Academy,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,2.0,Yes,9.0,9.0,ITS433617,29/01/2015,30/01/2015,25/02/2015,Yes,139047.0,3304005.0,Four Dwellings Academy,Academy Sponsor Led,3.0,,9.0,9.0,9.0,3.0,9,9.0,9.0
14037,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/139048,139048.0,3304006.0,Greenwood Academy,Secondary,Academy Sponsor Led,01/01/2013,Non-selective,Has a sixth form,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Erdington",2053.0,Academies Enterprise Trust,2054.0,Academies Enterprise Trust (AET),B35 7NL,,5.0,956.0,11.0,18.0,,,,,,,,,,,,,10205978,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,19/10/2021,20/10/2021,22/11/2021,Yes,139048.0,3304006.0,Greenwood Academy,Academy Sponsor Led,Academy sponsor led,2.0,,2.0,2.0,2.0,2.0,Yes,9.0,2.0,10037152,06/03/2018,07/03/2018,17/04/2018,Yes,139048.0,3304006.0,Greenwood Academy,Academy Sponsor Led,3.0,,9.0,9.0,9.0,2.0,Yes,9.0,2.0
